,Position,Driver,Car,Time
1,1,Ayrton Senna,McLaren Honda,1:20.344
4,2,Stefano Modena,Tyrrell Honda,1:20.809
6,3,Riccardo Patrese,Williams Renault,1:20.973
20,4,Nelson Piquet,Benetton Ford,1:21.159
5,5,Nigel Mansell,Williams Renault,1:21.205
2,6,Gerhard Berger,McLaren Honda,1:21.222
27,7,Alain Prost,Ferrari,1:21.455
19,8,Roberto Moreno,Benetton Ford,1:21.804
28,9,Jean Alesi,Ferrari,1:21.910
33,10,Andrea de Cesaris,Jordan Ford,1:22.764
3,11,Satoru Nakajima,Tyrrell Honda,1:22.972
21,12,Emanuele Pirro,Dallara Judd,1:23.022
22,13,Jyrki Jarvilehto,Dallara Judd,1:23.023
23,14,Pierluigi Martini,Minardi Ferrari,1:23.064
15,15,Mauricio Gugelmin,Leyton House Ilmor,1:23.394
25,16,Thierry Boutsen,Ligier Lamborghini,1:23.431
24,17,Gianni Morbidelli,Minardi Ferrari,1:23.584
16,18,Ivan Capelli,Leyton House Ilmor,1:23.642
30,19,Aguri Suzuki,Lola Ford,1:23.898
17,20,Gabriele Tarquini,AGS Ford,1:23.909
29,21,Eric Bernard,Lola Ford,1:24.079
8,22,Mark Blundell,Brabham Yamaha,1:24.109
26,23,Erik Comas,Ligier Lamborghini,1:24.151
32,24,Bertrand Gachot,Jordan Ford,1:24.208
9,25,Michele Alboreto,Footwork Porsche,1:24.606
11,26,Mika Hakkinen,Lotus Judd,1:24.829
