,Position,Driver,Car,Time
3,1,Michael Schumacher,Ferrari,1:39.688
4,2,Eddie Irvine,Ferrari,1:40.635
2,3,David Coulthard,McLaren Mercedes,1:40.806
1,4,Mika Hakkinen,McLaren Mercedes,1:40.866
17,5,Johnny Herbert,Stewart Ford,1:40.937
16,6,Rubens Barrichello,Stewart Ford,1:41.351
10,7,Alexander Wurz,Benetton Playlife,1:41.444
6,8,Ralf Schumacher,Williams Supertec,1:41.558
7,9,Damon Hill,Jordan Mugen Honda,1:42.050
22,10,Jacques Villeneuve,BAR Supertec,1:42.087
9,11,Giancarlo Fisichella,Benetton Playlife,1:42.110
18,12,Olivier Panis,Prost Peugeot,1:42.208
23,13,Ricardo Zonta,BAR Supertec,1:42.310
8,14,Heinz-Harald Frentzen,Jordan Mugen Honda,1:42.380
11,15,Jean Alesi,Sauber Petronas,1:42.522
5,16,Alessandro Zanardi,Williams Supertec,1:42.885
12,17,Pedro Diniz,Sauber Petronas,1:42.933
19,18,Jarno Trulli,Prost Peugeot,1:42.948
21,19,Marc Gene,Minardi Ford,1:43.563
14,20,Pedro de la Rosa,Arrows,1:43.579
20,21,Luca Badoer,Minardi Ford,1:44.321
15,22,Toranosuke Takagi,Arrows,1:44.637
