,Position,Driver,Car,Time
2,1,Juan Manuel Fangio,Alfa Romeo,4:25.000
4,2,Nino Farina,Alfa Romeo,4:28.000
10,3,Luigi  Villoresi,Ferrari,4:29.000
8,4,Alberto Ascari,Ferrari,4:30.000
12,5,Piero  Taruffi,Ferrari,4:32.000
6,6,Consalvo  Sanesi,Alfa Romeo,4:36.000
14,7,Louis  Rosier,Talbot-Lago,4:45.000
22,8,Yves Giraud-Cabantous,Talbot-Lago,4:52.000
18,9,Louis  Chiron,Talbot-Lago,5:01.000
20,10,Philippe  Etancelin,Talbot-Lago,5:04.000
16,11,Johnny Claes,Talbot-Lago,5:09.000
24,12,Andre Pilette,Talbot-Lago,5:16.000
26,13,Pierre  Levegh,Talbot-Lago,5:17.000
