,Position,Driver,Car,Time
2,1,Felipe Massa,Ferrari,1:12.368
11,2,Jarno Trulli,Toyota,1:12.737
1,3,Kimi Räikkönen,Ferrari,1:12.825
22,4,Lewis Hamilton,McLaren Mercedes,1:12.830
23,5,Heikki Kovalainen,McLaren Mercedes,1:12.917
5,6,Fernando Alonso,Renault,1:12.967
15,7,Sebastian Vettel,STR Ferrari,1:13.082
3,8,Nick Heidfeld,Sauber BMW,1:13.297
14,9,Sebastien Bourdais,STR Ferrari,1:14.105
12,10,Timo Glock,Toyota,1:14.230
6,11,Nelson Piquet,Renault,1:12.137
10,12,Mark Webber,Red Bull Renault,1:12.289
4,13,Robert Kubica,Sauber BMW,1:12.300
9,14,David Coulthard,Red Bull Renault,1:12.717
17,15,Rubens Barrichello,Honda,1:13.139
8,16,Kazuki Nakajima,Williams Toyota,1:12.800
16,17,Jenson Button,Honda,1:12.810
7,18,Nico Rosberg,Williams Toyota,1:13.002
21,19,Giancarlo Fisichella,Force India Ferrari,1:13.426
20,20,Adrian Sutil,Force India Ferrari,1:13.508
