,Position,Driver,Car,Time
44,1,Lewis Hamilton,Mercedes,1:47.197
6,2,Nico Rosberg,Mercedes,1:47.655
77,3,Valtteri Bottas,Williams Mercedes,1:48.537
11,4,Sergio Perez,Force India Mercedes,1:48.599
3,5,Daniel Ricciardo,Red Bull Racing Renault,1:48.639
19,6,Felipe Massa,Williams Mercedes,1:48.685
13,7,Pastor Maldonado,Lotus Mercedes,1:48.754
5,8,Sebastian Vettel,Ferrari,1:48.825
8,9,Romain Grosjean,Lotus Mercedes,1:48.561
55,10,Carlos Sainz,STR Renault,1:49.771
27,11,Nico Hulkenberg,Force India Mercedes,1:49.121
26,12,Daniil Kvyat,Red Bull Racing Renault,1:49.228
9,13,Marcus Ericsson,Sauber Ferrari,1:49.586
12,14,Felipe Nasr,Sauber Ferrari,1:49.952
28,15,Will Stevens,Marussia Ferrari,1:52.948
7,16,Kimi Räikkönen,Ferrari,
98,17,Roberto Merhi,Marussia Ferrari,1:53.099
33,18,Max Verstappen,STR Renault,
22,19,Jenson Button,McLaren Honda,1:50.978
14,20,Fernando Alonso,McLaren Honda,1:51.420
