,Position,Driver,Car,Time
21,1,Jackie Stewart,Tyrrell Ford,1:24.000
28,2,Chris Amon,March Ford,1:24.600
11,3,Denny Hulme,McLaren Alfa Romeo,1:25.100
5,4,Jack Brabham,Brabham Ford,1:25.400
26,5,Jacky Ickx,Ferrari,1:25.500
8,6,Jean-Pierre Beltoise,Matra,1:25.600
9,7,Henri Pescarolo,Matra,1:25.700
3,8,Jochen Rindt,Lotus Ford,1:25.900
24,9,Piers   Courage,De Tomaso Ford,1:26.100
12,10,Bruce McLaren,McLaren Alfa Romeo,1:26.100
19,11,Jo Siffert,March Ford,1:26.200
23,12,Ronnie Peterson,March Ford,1:26.800
14,13,John Surtees,McLaren Ford,1:27.400
16,14,Jackie Oliver,BRM,1:27.500
17,15,Pedro Rodriguez,BRM,1:27.800
1,16,Graham Hill,Lotus Ford,
