,Position,Driver,Car,Time
15,1,Dan Gurney,Brabham Ford,3:50.900
1,2,Graham Hill,BRM,3:52.700
14,3,Jack Brabham,Brabham Ford,3:52.800
24,4,Peter  Arundell ,Lotus Climax,3:52.800
10,5,John Surtees,Ferrari,3:55.200
23,6,Jim Clark,Lotus Climax,3:56.200
20,7,Bruce McLaren,Cooper Climax,3:56.200
2,8,Richie Ginther,BRM,3:57.200
11,9,Lorenzo Bandini,Ferrari,3:58.800
29,10,Peter   Revson,Cooper Climax,3:59.900
27,11,Chris Amon,Lotus Climax,4:00.100
4,12,Trevor  Taylor ,Lotus BRM,4:00.200
17,13,Jo Siffert,Lotus BRM,4:02.700
16,14,Jo Bonnier,Cooper Climax,4:02.700
21,15,Phil Hill,Cooper Climax,4:02.800
3,16,Innes Ireland,Lotus BRM,4:04.000
6,17,Giancarlo Baghetti,BRM,4:07.600
28,18,Andre Pilette,Scirocco Climax,4:22.900
