,Position,Driver,Car,Time
1,1,Sebastian Vettel,Red Bull Racing Renault,1:13.556
4,2,Jenson Button,McLaren Mercedes,1:13.997
2,3,Mark Webber,Red Bull Racing Renault,1:14.019
5,4,Fernando Alonso,Ferrari,1:14.483
7,5,Michael Schumacher,Mercedes,1:14.682
6,6,Felipe Massa,Ferrari,1:14.877
8,7,Nico Rosberg,Mercedes,1:15.766
12,8,Pastor Maldonado,Williams Cosworth,1:16.528
3,9,Lewis Hamilton,McLaren Mercedes,
10,10,Vitaly Petrov,Renault,1:15.815
11,11,Rubens Barrichello,Williams Cosworth,1:15.826
16,12,Kamui Kobayashi,Sauber Ferrari,1:15.973
15,13,Paul di Resta,Force India Mercedes,1:16.118
14,14,Adrian Sutil,Force India Mercedes,1:16.121
9,15,Nick Heidfeld,Renault,1:16.214
18,16,Sebastien Buemi,STR Ferrari,1:16.300
20,17,Heikki Kovalainen,Lotus Renault,1:17.343
21,18,Jarno Trulli,Lotus Renault,1:17.381
19,19,Jaime Alguersuari,STR Ferrari,1:17.820
24,20,Timo Glock,Virgin Cosworth,1:17.914
25,21,Jerome d'Ambrosio,Virgin Cosworth,1:18.736
22,22,Narain Karthikeyan,HRT Cosworth,
23,23,Vitantonio Liuzzi,HRT Cosworth,
