,Position,Driver,Car,Time
19,1,Peter   Revson,McLaren Ford,1:13.600
18,2,Denny Hulme,McLaren Ford,1:13.900
25,3,Ronnie Peterson,March Ford,1:14.000
5,4,Emerson Fittipaldi,Lotus Ford,1:14.400
1,5,Jackie Stewart,Tyrrell Ford,1:14.400
2,6,Francois  Cevert ,Tyrrell Ford,1:14.500
11,7,Clay Regazzoni,Ferrari,1:14.500
10,8,Jacky Ickx,Ferrari,1:14.700
8,9,Carlos Reutemann,Brabham Ford,1:14.900
4,10,Chris Amon,Matra,1:15.400
9,11,Wilson Fittipaldi,Brabham Ford,1:15.600
16,12,Peter  Gethin ,BRM,1:15.700
22,13,Tim   Schenken,Surtees Ford,1:15.700
15,14,Howden  Ganley ,BRM,1:15.700
23,15,Andrea de Adamich ,Surtees Ford,1:15.900
6,16,Reine   Wisell,Lotus Ford,1:16.000
7,17,Graham Hill,Brabham Ford,1:16.200
29,18,Carlos Pace,March Ford,1:16.400
26,19,Niki Lauda,March Ford,1:16.800
14,20,Jean-Pierre Beltoise,BRM,1:16.800
28,21,Henri Pescarolo,March Ford,1:17.000
33,22,Skip  Barber ,March Ford,1:17.100
17,23,Bill   Brack,BRM,1:17.900
27,24,Mike  Beuttler ,Surtees Ford,1:18.400
