,Position,Driver,Car,Time
4,1,Ralf Schumacher,Williams BMW,1:15.259
6,2,Kimi Räikkönen,McLaren Mercedes,1:15.295
3,3,Juan Pablo Montoya,Williams BMW,1:15.415
7,4,Jarno Trulli,Renault,1:15.500
1,5,Michael Schumacher,Ferrari,1:15.644
5,6,David Coulthard,McLaren Mercedes,1:15.700
2,7,Rubens Barrichello,Ferrari,1:15.820
8,8,Fernando Alonso,Renault,1:15.884
14,9,Mark Webber,Jaguar Cosworth,1:16.237
21,10,Cristiano da Matta,Toyota,1:16.744
16,11,Jacques Villeneuve,BAR Honda,1:16.755
11,12,Giancarlo Fisichella,Jordan Ford,1:16.967
15,13,Antonio Pizzonia,Jaguar Cosworth,1:17.103
9,14,Nick Heidfeld,Sauber Petronas,1:17.176
10,15,Heinz-Harald Frentzen,Sauber Petronas,1:17.402
12,16,Ralph Firman,Jordan Ford,1:17.452
20,17,Olivier Panis,Toyota,1:17.464
19,18,Jos Verstappen,Minardi Cosworth,1:18.706
18,19,Justin Wilson,Minardi Cosworth,1:20.063
