,Position,Driver,Car,Time
28,1,Didier Pironi,Ferrari,1:27.509
16,2,Rene Arnoux,Renault,1:27.895
15,3,Alain Prost,Renault,1:28.563
1,4,Nelson Piquet,Brabham Ford,1:28.663
23,5,Bruno Giacomelli,Alfa Romeo,1:28.740
7,6,John Watson,McLaren Ford,1:28.822
6,7,Keke Rosberg,Williams Ford,1:28.874
2,8,Riccardo Patrese,Brabham Ford,1:28.999
22,9,Andrea de Cesaris,Alfa Romeo,1:29.183
11,10,Elio de Angelis,Lotus Ford,1:29.228
8,11,Niki Lauda,McLaren Ford,1:29.544
25,12,Eddie  Cheever,Ligier Matra,1:29.590
5,13,Derek Daly,Williams Ford,1:29.883
12,14,Nigel Mansell,Lotus Ford,1:30.048
3,15,Michele Alboreto,Tyrrell Ford,1:30.146
29,16,Marc Surer,Arrows Ford,1:30.518
30,17,Mauro Baldi,Arrows Ford,1:30.599
31,18,Jean-Pierre Jarier,Osella Ford,1:30.717
26,19,Jacques Laffite,Ligier Matra,1:30.946
14,20,Roberto Guerrero,Ensign Ford,1:31.235
18,21,Raul Boesel,March Ford,1:31.759
17,22,Jochen Mass,March Ford,1:31.861
32,23,Riccardo Paletti,Osella Ford,1:31.901
10,24,Eliseo Salazar,ATS Ford,1:32.203
33,25,Geoff Lees,Theodore Ford,1:32.205
4,26,Brian Henton,Tyrrell Ford,1:32.325
