,Position,Driver,Car,Time
2,1,Ronnie Peterson,Lotus Ford,1:13.697
8,2,Peter   Revson,McLaren Ford,1:14.737
0,3,Jody Scheckter,McLaren Ford,1:14.758
10,4,Carlos Reutemann,Brabham Ford,1:14.813
1,5,Emerson Fittipaldi,Lotus Ford,1:15.035
6,6,Francois  Cevert ,Tyrrell Ford,1:15.118
7,7,Denny Hulme,McLaren Ford,1:15.319
21,8,Niki Lauda,BRM,1:15.400
5,9,Jackie Stewart,Tyrrell Ford,1:15.641
11,10,Wilson Fittipaldi,Brabham Ford,1:16.112
29,11,Chris Amon,Tyrrell Ford,1:16.228
23,12,Mike Hailwood,Surtees Ford,1:16.290
16,13,George  Follmer ,Shadow Ford,1:16.358
17,14,Jackie Oliver,Shadow Ford,1:16.436
27,15,James Hunt,March Ford,1:16.584
20,16,Jean-Pierre Beltoise,BRM,1:16.623
12,17,Graham Hill,Shadow Ford,1:16.740
9,18,Rolf Stommelen,Brabham Ford,1:16.846
24,19,Carlos Pace,Surtees Ford,1:17.028
4,20,Arturo Merzario,Ferrari,1:17.350
15,21,Mike  Beuttler ,March Ford,1:17.383
25,22,Howden  Ganley ,Iso Marlboro Ford,1:17.579
18,23,Jean-Pierre Jarier,March Ford,1:17.721
26,24,Tim   Schenken,Iso Marlboro Ford,1:18.402
19,25,Peter  Gethin ,BRM,1:18.498
28,26,Rikky von Opel,Ensign Ford,1:18.682
