,Position,Driver,Car,Time
28,1,Gerhard Berger,Ferrari,1:54.392
27,2,Jean Alesi,Ferrari,1:54.631
8,3,Mika Hakkinen,McLaren Mercedes,1:55.435
2,4,Johnny Herbert,Benetton Renault,1:56.085
6,5,David Coulthard,Williams Renault,1:56.254
7,6,Mark Blundell,McLaren Mercedes,1:56.622
15,7,Eddie Irvine,Jordan Peugeot,1:57.001
5,8,Damon Hill,Williams Renault,1:57.768
26,9,Olivier Panis,Ligier Mugen Honda,1:58.021
30,10,Heinz-Harald Frentzen,Sauber Ford,1:58.148
4,11,Mika Salo,Tyrrell Yamaha,1:58.224
14,12,Rubens Barrichello,Jordan Peugeot,1:58.293
25,13,Martin Brundle,Ligier Mugen Honda,1:58.314
29,14,Jean-Christophe Boullion,Sauber Ford,1:58.356
3,15,Ukyo Katayama,Tyrrell Yamaha,1:58.551
1,16,Michael Schumacher,Benetton Renault,1:59.079
23,17,Pedro Lamy,Minardi Ford,1:59.256
10,18,Taki Inoue,Footwork Hart,2:00.990
24,19,Luca Badoer,Minardi Ford,2:01.013
9,20,Massimiliano Papis,Footwork Hart,2:01.685
17,21,Andrea Montermini,Pacific Ilmor,2:02.405
22,22,Roberto Moreno,Forti Ford,2:03.817
16,23,Giovanni Lavaggi,Pacific Ilmor,2:06.407
21,24,Pedro Diniz,Forti Ford,2:09.537
