,Position,Driver,Car,Time
5,1,Mario Andretti,Lotus Ford,1:24.640
7,2,John Watson,Brabham Alfa Romeo,1:26.180
6,3,Gunnar Nilsson,Lotus Ford,1:26.450
20,4,Jody Scheckter,Wolf Ford,1:26.480
4,5,Patrick Depailler,Tyrrell Ford,1:26.710
2,6,Jochen Mass,McLaren Ford,1:26.810
12,7,Carlos Reutemann,Ferrari,1:26.850
3,8,Ronnie Peterson,Tyrrell Ford,1:26.950
1,9,James Hunt,McLaren Ford,1:27.040
26,10,Jacques Laffite,Ligier Matra,1:27.050
11,11,Niki Lauda,Ferrari,1:27.110
19,12,Vittorio Brambilla,Surtees Ford,1:27.230
22,13,Clay Regazzoni,Ensign Ford,1:27.280
37,14,Arturo Merzario,March Ford,1:27.330
16,15,Riccardo Patrese,Shadow Ford,1:27.350
28,16,Emerson Fittipaldi,Fittipaldi Ford,1:27.470
17,17,Alan  Jones,Shadow Ford,1:27.550
8,18,Hans-Joachim Stuck,Brabham Alfa Romeo,1:27.750
24,19,Rupert Keegan,Hesketh Ford,1:28.020
31,20,David Purley,LEC Ford,1:28.100
10,21,Ian Scheckter,March Ford,1:28.500
30,22,Brett Lunger,McLaren Ford,1:28.510
18,23,Larry Perkins,Surtees Ford,1:28.530
27,24,Patrick Neve,,1:28.670
25,25,Harald Ertl,Hesketh Ford,1:29.020
34,26,Jean-Pierre Jarier,Penske Ford,1:29.110
33,27,Boy Hayje,March Ford,1:29.460
