,Position,Driver,Car,Time
33,1,Max Verstappen,Red Bull Racing Honda,1:32.910
44,2,Lewis Hamilton,Mercedes,1:33.119
11,3,Sergio Perez,Red Bull Racing Honda,1:33.134
16,4,Charles Leclerc,Ferrari,1:33.606
55,5,Carlos Sainz,Ferrari,1:33.792
3,6,Daniel Ricciardo,McLaren Mercedes,1:33.808
4,7,Lando Norris,McLaren Mercedes,1:33.887
10,8,Pierre Gasly,AlphaTauri Honda,1:34.118
77,9,Valtteri Bottas,Mercedes,1:33.475
22,10,Yuki Tsunoda,AlphaTauri Honda,1:34.918
31,11,Esteban Ocon,Alpine Renault,1:35.377
99,12,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,1:35.794
18,13,Lance Stroll,Aston Martin Mercedes,1:35.983
6,14,Nicholas Latifi,Williams Mercedes,1:35.995
7,15,Kimi Räikkönen,Alfa Romeo Racing Ferrari,1:36.311
47,16,Mick Schumacher,Haas Ferrari,1:36.499
9,17,Nikita Mazepin,Haas Ferrari,1:36.796
5,18,Sebastian Vettel,Aston Martin Mercedes,1:35.500
14,19,Fernando Alonso,Alpine Renault,1:44.549
63,20,George Russell,Williams Mercedes,
