,Position,Driver,Car,Time
1,1,Niki Lauda,Ferrari,1:29.650
2,2,Clay Regazzoni,Ferrari,1:29.910
10,3,Ronnie Peterson,March Ford,1:30.080
4,4,Patrick Depailler,Tyrrell Ford,1:30.330
3,5,Jody Scheckter,Tyrrell Ford,1:30.550
34,6,Hans-Joachim Stuck,March Ford,1:30.600
30,7,Emerson Fittipaldi,Fittipaldi Ford,1:31.390
26,8,Jacques Laffite,Ligier Matra,1:31.460
9,9,Vittorio Brambilla,March Ford,1:31.470
17,10,Jean-Pierre Jarier,Shadow Ford,1:31.650
12,11,Jochen Mass,McLaren Ford,1:31.670
22,12,Chris Amon,Ensign Ford,1:31.750
8,13,Carlos Pace,Brabham Alfa Romeo,1:31.810
11,14,James Hunt,McLaren Ford,1:31.880
16,15,Tom Pryce,Shadow Ford,1:31.980
6,16,Gunnar Nilsson,Lotus Ford,1:32.100
28,17,John Watson,Penske Ford,1:32.140
21,18,Michel Leclere,Wolf-Williams,1:32.170
19,19,Alan  Jones,Surtees Ford,1:32.330
7,20,Carlos Reutemann,Brabham Alfa Romeo,1:32.430
