,Position,Driver,Car,Time
5,1,Stirling Moss,Lotus Climax,1:54.400
2,2,Jack Brabham,Cooper Climax,1:55.000
16,3,Dan Gurney,BRM,1:55.200
15,4,Jo Bonnier,BRM,1:55.600
12,5,Jim Clark,Lotus Climax,1:55.600
11,6,John Surtees,Lotus Climax,1:56.600
10,7,Innes Ireland,Lotus Climax,1:57.000
7,8,Olivier  Gendebien,Cooper Climax,1:57.200
6,9,Tony Brooks,Cooper Climax,1:57.200
3,10,Bruce McLaren,Cooper Climax,1:57.400
17,11,Graham Hill,BRM,1:57.600
24,12,Jim  Hall ,Lotus Climax,1:58.200
9,13,Phil Hill,Cooper Climax,1:58.800
8,14,Henry Taylor,Cooper Climax,1:59.000
14,15,Roy Salvadori,Cooper Climax,1:59.600
26,16,Wolfgang von Trips,Cooper Maserati,2:01.400
21,17,Brian  Naylor ,JBW Maserati,2:02.200
23,18,Chuck  Daigh ,Scarab,2:02.600
18,19,Maurice  Trintignant,Cooper Maserati,2:03.200
25,20,Pete  Lovely ,Cooper Castellotti,2:03.400
4,21,Ron Flockhart,Cooper Climax,2:04.400
20,22,Bob  Drake,Maserati,2:05.400
19,23,Ian Burgess ,Cooper Maserati,2:06.600
