,Position,Driver,Car,Time
33,1,Max Verstappen,Red Bull Racing Honda,1:59.765
63,2,George Russell,Williams Mercedes,2:00.086
44,3,Lewis Hamilton,Mercedes,2:00.099
3,4,Daniel Ricciardo,McLaren Mercedes,2:00.864
5,5,Sebastian Vettel,Aston Martin Mercedes,2:00.935
10,6,Pierre Gasly,AlphaTauri Honda,2:01.164
11,7,Sergio Perez,Red Bull Racing Honda,2:02.112
31,8,Esteban Ocon,Alpine Renault,2:03.513
16,9,Charles Leclerc,Ferrari,1:57.721
6,10,Nicholas Latifi,Williams Mercedes,1:58.056
55,11,Carlos Sainz,Ferrari,1:58.137
14,12,Fernando Alonso,Alpine Renault,1:58.205
77,13,Valtteri Bottas,Mercedes,2:02.502
99,14,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,2:02.306
4,15,Lando Norris,McLaren Mercedes,
22,16,Yuki Tsunoda,AlphaTauri Honda,2:02.413
47,17,Mick Schumacher,Haas Ferrari,2:03.973
9,18,Nikita Mazepin,Haas Ferrari,2:04.939
18,19,Lance Stroll,Aston Martin Mercedes,1:58.231
7,20,Kimi Räikkönen,Alfa Romeo Racing Ferrari,2:04.452
