,Position,Driver,Car,Time
6,1,Jacques Villeneuve,Williams Renault,1:50.574
5,2,Damon Hill,Williams Renault,1:50.980
1,3,Michael Schumacher,Ferrari,1:51.778
8,4,David Coulthard,McLaren Mercedes,1:51.884
4,5,Gerhard Berger,Benetton Renault,1:51.960
7,6,Mika Hakkinen,McLaren Mercedes,1:52.318
3,7,Jean Alesi,Benetton Renault,1:52.354
12,8,Martin Brundle,Jordan Peugeot,1:52.977
2,9,Eddie Irvine,Ferrari,1:53.043
11,10,Rubens Barrichello,Jordan Peugeot,1:53.152
15,11,Heinz-Harald Frentzen,Sauber Ford,1:53.199
14,12,Johnny Herbert,Sauber Ford,1:53.993
19,13,Mika Salo,Tyrrell Yamaha,1:54.095
9,14,Olivier Panis,Ligier Mugen Honda,1:54.220
10,15,Pedro Diniz,Ligier Mugen Honda,1:54.700
17,16,Jos Verstappen,Footwork Hart,1:55.150
18,17,Ukyo Katayama,Tyrrell Yamaha,1:55.371
16,18,Ricardo Rosset,Footwork Hart,1:56.286
20,19,Pedro Lamy,Minardi Ford,1:56.830
