,Position,Driver,Car,Time
5,1,Damon Hill,Williams Renault,1:18.111
11,2,Rubens Barrichello,Jordan Peugeot,1:19.092
6,3,Jacques Villeneuve,Williams Renault,1:19.254
1,4,Michael Schumacher,Ferrari,1:19.474
3,5,Jean Alesi,Benetton Renault,1:19.484
12,6,Martin Brundle,Jordan Peugeot,1:19.519
7,7,Mika Hakkinen,McLaren Mercedes,1:19.607
4,8,Gerhard Berger,Benetton Renault,1:19.762
15,9,Heinz-Harald Frentzen,Sauber Ford,1:19.799
2,10,Eddie Irvine,Ferrari,1:19.951
19,11,Mika Salo,Tyrrell Yamaha,1:20.000
14,12,Johnny Herbert,Sauber Ford,1:20.144
17,13,Jos Verstappen,Footwork Hart,1:20.157
8,14,David Coulthard,McLaren Mercedes,1:20.167
9,15,Olivier Panis,Ligier Mugen Honda,1:20.426
18,16,Ukyo Katayama,Tyrrell Yamaha,1:20.427
16,17,Ricardo Rosset,Footwork Hart,1:20.440
20,18,Pedro Lamy,Minardi Ford,1:21.491
22,19,Luca Badoer,Forti Ford,1:23.174
23,20,Andrea Montermini,Forti Ford,1:23.454
21,21,Tarso Marques,Minardi Ford,
10,22,Pedro Diniz,Ligier Mugen Honda,
