,Position,Driver,Car,Time
30,1,Tony Brooks,Vanwall,1:39.800
6,2,Jean Behra,BRM,1:40.800
16,3,Jack Brabham,Cooper Climax,1:41.000
18,4,Roy Salvadori,Cooper Climax,1:41.000
20,5,Maurice  Trintignant,Cooper Climax,1:41.100
38,6,Mike Hawthorn,Ferrari,1:41.500
32,7,Stuart  Lewis-Evans ,Vanwall,1:41.800
28,8,Stirling Moss,Vanwall,1:42.300
36,9,Peter Collins,Ferrari,1:42.400
34,10,Luigi Musso,Ferrari,1:42.600
40,11,Wolfgang von Trips,Ferrari,1:43.700
8,12,Harry Schell,BRM,1:43.800
24,13,Cliff Allison,Lotus Climax,1:44.600
46,14,Giorgio  Scarlatti ,Maserati,1:44.700
26,15,Graham Hill,Lotus Climax,1:45.000
58,16,Jo Bonnier,Maserati,1:45.000
