,Position,Driver,Car,Time
8,1,Nino Farina,Alfa Romeo,4:37.000
10,2,Juan Manuel Fangio,Alfa Romeo,4:37.000
12,3,Luigi Fagioli,Alfa Romeo,4:41.000
2,4,Luigi  Villoresi,Ferrari,4:47.000
6,5,Raymond  Sommer,Talbot-Lago,4:47.000
4,6,Alberto Ascari,Ferrari,4:49.000
16,7,Philippe  Etancelin,Talbot-Lago,4:52.000
14,8,Louis  Rosier,Talbot-Lago,4:53.000
18,9,Yves Giraud-Cabantous,Talbot-Lago,4:56.000
22,10,Pierre  Levegh,Talbot-Lago,5:01.000
20,11,Eugene  Chaboud,Talbot-Lago,5:13.000
26,12,Geoff Crossley,Alta,5:44.000
30,13,Toni  Branca,Maserati,5:45.000
24,14,Johnny Claes,Talbot-Lago,
