,Position,Driver,Car,Time
44,1,Lewis Hamilton,Mercedes,1:32.237
7,2,Kimi Räikkönen,Ferrari,1:32.307
77,3,Valtteri Bottas,Mercedes,1:32.616
3,4,Daniel Ricciardo,Red Bull Racing TAG Heuer,1:33.494
5,5,Sebastian Vettel,Ferrari,1:32.298
31,6,Esteban Ocon,Force India Mercedes,1:34.145
27,7,Nico Hulkenberg,Renault,1:34.215
8,8,Romain Grosjean,Haas Ferrari,1:34.250
16,9,Charles Leclerc,Sauber Ferrari,1:34.420
11,10,Sergio Perez,Force India Mercedes,1:34.594
55,11,Carlos Sainz,Renault,1:34.566
20,12,Kevin Magnussen,Haas Ferrari,1:34.732
14,13,Fernando Alonso,McLaren Renault,1:35.294
35,14,Sergey Sirotkin,Williams Mercedes,1:35.362
18,15,Lance Stroll,Williams Mercedes,1:35.480
9,16,Marcus Ericsson,Sauber Ferrari,1:35.536
2,17,Stoffel Vandoorne,McLaren Renault,1:35.735
33,18,Max Verstappen,Red Bull Racing TAG Heuer,1:34.766
10,19,Pierre Gasly,Scuderia Toro Rosso Honda,
28,20,Brendon Hartley,Scuderia Toro Rosso Honda,
