,Position,Driver,Car,Time
3,1,Daniel Ricciardo,Red Bull Racing TAG Heuer,1:10.810
5,2,Sebastian Vettel,Ferrari,1:11.039
44,3,Lewis Hamilton,Mercedes,1:11.232
7,4,Kimi Räikkönen,Ferrari,1:11.266
77,5,Valtteri Bottas,Mercedes,1:11.441
31,6,Esteban Ocon,Force India Mercedes,1:12.061
14,7,Fernando Alonso,McLaren Renault,1:12.110
55,8,Carlos Sainz,Renault,1:12.130
11,9,Sergio Perez,Force India Mercedes,1:12.154
10,10,Pierre Gasly,Scuderia Toro Rosso Honda,1:12.221
27,11,Nico Hulkenberg,Renault,1:12.411
2,12,Stoffel Vandoorne,McLaren Renault,1:12.440
35,13,Sergey Sirotkin,Williams Mercedes,1:12.521
16,14,Charles Leclerc,Sauber Ferrari,1:12.714
28,15,Brendon Hartley,Scuderia Toro Rosso Honda,1:13.179
9,16,Marcus Ericsson,Sauber Ferrari,1:13.265
18,17,Lance Stroll,Williams Mercedes,1:13.323
8,18,Romain Grosjean,Haas Ferrari,1:12.728
20,19,Kevin Magnussen,Haas Ferrari,1:13.393
33,20,Max Verstappen,Red Bull Racing TAG Heuer,
