,Position,Driver,Car,Time
5,1,Sebastian Vettel,RBR Renault,1:54.101
7,2,Felipe Massa,Ferrari,1:54.242
8,3,Fernando Alonso,Ferrari,1:54.608
2,4,Lewis Hamilton,McLaren Mercedes,1:55.217
4,5,Nico Rosberg,Mercedes,1:55.241
6,6,Mark Webber,RBR Renault,1:55.284
3,7,Michael Schumacher,Mercedes,1:55.524
1,8,Jenson Button,McLaren Mercedes,1:55.672
11,9,Robert Kubica,Renault,1:55.885
14,10,Adrian Sutil,Force India Mercedes,1:56.309
9,11,Rubens Barrichello,Williams Cosworth,1:55.330
15,12,Vitantonio Liuzzi,Force India Mercedes,1:55.653
10,13,Nico Hulkenberg,Williams Cosworth,1:55.857
22,14,Pedro de la Rosa,Sauber Ferrari,1:56.237
16,15,Sebastien Buemi,STR Ferrari,1:56.265
23,16,Kamui Kobayashi,Sauber Ferrari,1:56.270
12,17,Vitaly Petrov,Renault,1:56.619
17,18,Jaime Alguersuari,STR Ferrari,1:57.071
24,19,Timo Glock,Virgin Cosworth,1:59.728
18,20,Jarno Trulli,Lotus Cosworth,1:59.852
19,21,Heikki Kovalainen,Lotus Cosworth,2:00.313
25,22,Lucas di Grassi,Virgin Cosworth,2:00.587
