,Position,Driver,Car,Time
26,1,Jacques Laffite,Ligier Ford,1:21.130
25,2,Patrick Depailler,Ligier Ford,1:21.200
6,3,Nelson Piquet,Brabham Ford,1:21.350
27,4,Alan  Jones,Williams Ford,1:21.590
1,5,Mario Andretti,Lotus Ford,1:21.830
12,6,Gilles Villeneuve,Ferrari,1:22.080
11,7,Jody Scheckter,Ferrari,1:22.080
28,8,Clay Regazzoni,Williams Ford,1:22.400
20,9,James Hunt,Wolf Ford,1:22.550
2,10,Carlos Reutemann,Lotus Ford,1:22.560
4,11,Jean-Pierre Jarier,Tyrrell Ford,1:22.680
3,12,Didier Pironi,Tyrrell Ford,1:22.850
5,13,Niki Lauda,Brabham Ford,1:22.870
35,14,Bruno Giacomelli,Alfa Romeo,1:23.150
31,15,Hector Rebaque,Lotus Ford,1:23.630
29,16,Riccardo Patrese,Arrows Ford,1:23.920
15,17,Jean-Pierre Jabouille,Renault,1:24.020
16,18,Rene Arnoux,Renault,1:24.330
7,19,John Watson,McLaren Ford,1:24.370
9,20,Hans-Joachim Stuck,ATS Ford,1:24.620
17,21,Jan Lammers,Shadow Ford,1:24.760
30,22,Jochen Mass,Arrows Ford,1:25.080
14,23,Emerson Fittipaldi,Fittipaldi Ford,1:25.180
18,24,Elio de Angelis,Shadow Ford,1:25.480
