,Position,Driver,Car,Time
22,1,Jenson Button,Brawn Mercedes,1:14.902
4,2,Kimi Räikkönen,Ferrari,1:14.927
23,3,Rubens Barrichello,Brawn Mercedes,1:15.077
15,4,Sebastian Vettel,RBR Renault,1:15.271
3,5,Felipe Massa,Ferrari,1:15.437
16,6,Nico Rosberg,Williams Toyota,1:15.455
2,7,Heikki Kovalainen,McLaren Mercedes,1:15.516
14,8,Mark Webber,RBR Renault,1:15.653
7,9,Fernando Alonso,Renault,1:16.009
17,10,Kazuki Nakajima,Williams Toyota,1:17.344
12,11,Sebastien Buemi,STR Ferrari,1:15.833
8,12,Nelson Piquet,Renault,1:15.837
21,13,Giancarlo Fisichella,Force India Mercedes,1:16.146
11,14,Sebastien Bourdais,STR Ferrari,1:16.281
20,15,Adrian Sutil,Force India Mercedes,1:16.545
6,16,Nick Heidfeld,Sauber BMW,1:16.264
5,17,Robert Kubica,Sauber BMW,1:16.405
9,18,Jarno Trulli,Toyota,1:16.548
1,19,Lewis Hamilton,McLaren Mercedes,1:16.264
