,Position,Driver,Car,Time
8,1,Emerson Fittipaldi,Lotus Ford,1:21.400
6,2,Jacky Ickx,Ferrari,1:21.600
7,3,Clay Regazzoni,Ferrari,1:21.900
17,4,Jean-Pierre Beltoise,BRM,1:22.500
18,5,Peter  Gethin ,BRM,1:22.600
16,6,Chris Amon,Matra,1:22.600
14,7,Denny Hulme,McLaren Ford,1:22.700
1,8,Jackie Stewart,Tyrrell Ford,1:22.900
22,9,Henri Pescarolo,March Ford,1:22.900
15,10,Brian   Redman,McLaren Ford,1:23.100
11,11,Mike Hailwood,Surtees Ford,1:23.700
2,12,Francois  Cevert ,Tyrrell Ford,1:23.800
10,13,Tim   Schenken,Surtees Ford,1:23.900
9,14,Dave  Walker ,Lotus Ford,1:24.000
3,15,Ronnie Peterson,March Ford,1:24.100
28,16,Reine   Wisell,BRM,1:24.400
26,17,Helmut  Marko ,BRM,1:24.600
12,18,Andrea de Adamich ,Surtees Ford,1:24.700
20,19,Graham Hill,Brabham Ford,1:24.700
19,20,Howden  Ganley ,BRM,1:24.700
21,21,Wilson Fittipaldi,Brabham Ford,1:25.200
4,22,Niki Lauda,March Ford,1:25.600
5,23,Mike  Beuttler ,Surtees Ford,1:26.500
23,24,Carlos Pace,March Ford,1:26.600
27,25,Rolf Stommelen,Eifelland Ford,1:29.500
