,Position,Driver,Car,Time
5,1,Nelson Piquet,Brabham Ford,1:29.211
2,2,Carlos Reutemann,Williams Ford,1:29.359
1,3,Alan  Jones,Williams Ford,1:29.728
15,4,Alain Prost,Renault,1:29.908
12,5,Nigel Mansell,Lotus Ford,1:29.997
6,6,Hector Rebaque,Brabham Ford,1:30.182
11,7,Elio de Angelis,Lotus Ford,1:30.231
16,8,Rene Arnoux,Renault,1:30.232
7,9,John Watson,McLaren Ford,1:30.566
26,10,Jacques Laffite,Ligier Matra,1:30.705
27,11,Gilles Villeneuve,Ferrari,1:31.115
28,12,Didier Pironi,Ferrari,1:31.350
8,13,Andrea de Cesaris,McLaren Ford,1:31.507
3,14,Eddie  Cheever,Tyrrell Ford,1:31.547
23,15,Bruno Giacomelli,Alfa Romeo,1:31.600
22,16,Mario Andretti,Alfa Romeo,1:31.740
25,17,Patrick Tambay,Ligier Matra,1:31.747
29,18,Riccardo Patrese,Arrows Ford,1:31.969
33,19,Marc Surer,Theodore Ford,1:32.253
17,20,Derek Daly,March Ford,1:32.305
10,21,Slim Borgudd,ATS Ford,1:32.652
4,22,Michele Alboreto,Tyrrell Ford,1:32.709
32,23,Jean-Pierre Jarier,Osella Hart,1:33.432
14,24,Eliseo Salazar,Ensign Ford,1:33.848
