,Position,Driver,Car,Time
5,1,Michael Schumacher,Benetton Ford,1:18.560
7,2,Mika Hakkinen,McLaren Peugeot,1:19.488
28,3,Gerhard Berger,Ferrari,1:19.958
0,4,Damon Hill,Williams Renault,1:20.079
27,5,Jean Alesi,Ferrari,1:20.452
9,6,Christian Fittipaldi,Footwork Ford,1:21.053
10,7,Gianni Morbidelli,Footwork Ford,1:21.189
8,8,Martin Brundle,McLaren Peugeot,1:21.222
23,9,Pierluigi Martini,Minardi Ford,1:21.288
4,10,Mark Blundell,Tyrrell Yamaha,1:21.614
3,11,Ukyo Katayama,Tyrrell Yamaha,1:21.731
24,12,Michele Alboreto,Minardi Ford,1:21.793
20,13,Erik Comas,Larrousse Ford,1:22.211
15,14,Andrea de Cesaris,Jordan Hart,1:22.265
14,15,Rubens Barrichello,Jordan Hart,1:22.359
12,16,Johnny Herbert,Lotus Mugen Honda,1:22.375
6,17,Jyrki Jarvilehto,Benetton Ford,1:22.679
19,18,Olivier Beretta,Larrousse Ford,1:23.025
11,19,Pedro Lamy,Lotus Mugen Honda,1:23.858
26,20,Olivier Panis,Ligier Renault,1:24.131
25,21,Eric Bernard,Ligier Renault,1:24.377
31,22,David Brabham,Simtek Ford,1:24.656
34,23,Bertrand Gachot,Pacific Ilmor,1:26.082
33,24,Paul Belmondo,Pacific Ilmor,1:29.984
