,Position,Driver,Car,Time
5,1,Sebastian Vettel,Ferrari,1:10.764
77,2,Valtteri Bottas,Mercedes,1:10.857
33,3,Max Verstappen,Red Bull Racing TAG Heuer,1:10.937
44,4,Lewis Hamilton,Mercedes,1:10.996
7,5,Kimi Räikkönen,Ferrari,1:11.095
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,1:11.116
27,7,Nico Hulkenberg,Renault,1:11.973
31,8,Esteban Ocon,Force India Mercedes,1:12.084
55,9,Carlos Sainz,Renault,1:12.168
11,10,Sergio Perez,Force India Mercedes,1:12.671
20,11,Kevin Magnussen,Haas Ferrari,1:12.606
28,12,Brendon Hartley,Scuderia Toro Rosso Honda,1:12.635
16,13,Charles Leclerc,Sauber Ferrari,1:12.661
14,14,Fernando Alonso,McLaren Renault,1:12.856
2,15,Stoffel Vandoorne,McLaren Renault,1:12.865
18,16,Lance Stroll,Williams Mercedes,1:13.590
35,17,Sergey Sirotkin,Williams Mercedes,1:13.643
9,18,Marcus Ericsson,Sauber Ferrari,1:14.593
10,19,Pierre Gasly,Scuderia Toro Rosso Honda,1:13.047
8,20,Romain Grosjean,Haas Ferrari,
