,Position,Driver,Car,Time
26,1,Jacques Laffite,Ligier Ford,2:23.070
25,2,Patrick Depailler,Ligier Ford,2:23.990
2,3,Carlos Reutemann,Lotus Ford,2:24.150
1,4,Mario Andretti,Lotus Ford,2:24.280
12,5,Gilles Villeneuve,Ferrari,2:24.340
11,6,Jody Scheckter,Ferrari,2:24.480
15,7,Jean-Pierre Jabouille,Renault,2:24.850
3,8,Didier Pironi,Tyrrell Ford,2:25.160
14,9,Emerson Fittipaldi,Fittipaldi Ford,2:26.350
20,10,James Hunt,Wolf Ford,2:26.370
16,11,Rene Arnoux,Renault,2:26.430
5,12,Niki Lauda,Brabham Ford,2:27.570
27,13,Alan  Jones,Williams Ford,2:27.670
7,14,John Watson,McLaren Ford,2:27.820
4,15,Jean-Pierre Jarier,Tyrrell Ford,2:27.890
29,16,Riccardo Patrese,Arrows Ford,2:28.080
28,17,Clay Regazzoni,Williams Ford,2:28.880
8,18,Patrick Tambay,McLaren Ford,2:29.390
30,19,Jochen Mass,Arrows Ford,2:29.420
18,20,Elio de Angelis,Shadow Ford,2:30.290
17,21,Jan Lammers,Shadow Ford,2:31.600
6,22,Nelson Piquet,Brabham Ford,2:31.640
22,23,Derek Daly,Ensign Ford,2:31.780
9,24,Hans-Joachim Stuck,ATS Ford,2:32.270
