,Position,Driver,Car,Time
1,1,Sebastian Vettel,Red Bull Racing Renault,1:35.657
4,2,Lewis Hamilton,McLaren Mercedes,1:35.766
2,3,Mark Webber,Red Bull Racing Renault,1:36.174
9,4,Kimi Räikkönen,Lotus Renault,1:36.708
7,5,Michael Schumacher,Mercedes,1:36.794
12,6,Nico Hulkenberg,Force India Mercedes,1:37.141
5,7,Fernando Alonso,Ferrari,1:37.300
10,8,Romain Grosjean,Lotus Renault,1:36.587
18,9,Pastor Maldonado,Williams Renault,1:37.842
19,10,Bruno Senna,Williams Renault,1:37.604
6,11,Felipe Massa,Ferrari,1:36.937
3,12,Jenson Button,McLaren Mercedes,1:37.616
11,13,Paul di Resta,Force India Mercedes,1:37.665
17,14,Jean-Eric Vergne,STR Ferrari,1:37.879
15,15,Sergio Perez,Sauber Ferrari,1:38.206
14,16,Kamui Kobayashi,Sauber Ferrari,1:38.437
8,17,Nico Rosberg,Mercedes,1:38.501
16,18,Daniel Ricciardo,STR Ferrari,1:39.114
24,19,Timo Glock,Marussia Cosworth,1:40.056
25,20,Charles Pic,Marussia Cosworth,1:40.664
21,21,Vitaly Petrov,Caterham Renault,1:40.809
20,22,Heikki Kovalainen,Caterham Renault,1:41.166
22,23,Pedro de la Rosa,HRT Cosworth,1:42.011
23,24,Narain Karthikeyan,HRT Cosworth,1:42.740
