,Position,Driver,Car,Time
6,1,Kimi Räikkönen,Ferrari,1:45.994
5,2,Felipe Massa,Ferrari,1:46.011
1,3,Fernando Alonso,McLaren Mercedes,1:46.091
2,4,Lewis Hamilton,McLaren Mercedes,1:46.406
16,5,Nico Rosberg,Williams Toyota,1:47.334
9,6,Nick Heidfeld,Sauber BMW,1:47.409
15,7,Mark Webber,Red Bull Renault,1:47.524
12,8,Jarno Trulli,Toyota,1:47.798
4,9,Heikki Kovalainen,Renault,1:48.505
11,10,Ralf Schumacher,Toyota,1:46.618
14,11,David Coulthard,Red Bull Renault,1:46.800
7,12,Jenson Button,Honda,1:46.955
18,13,Vitantonio Liuzzi,STR Ferrari,1:47.115
10,14,Robert Kubica,Sauber BMW,1:46.996
17,15,Alexander Wurz,Williams Toyota,1:47.394
19,16,Sebastian Vettel,STR Ferrari,1:47.581
8,17,Rubens Barrichello,Honda,1:47.954
22,18,Takuma Sato,Super Aguri Honda,1:47.980
20,19,Adrian Sutil,Spyker Ferrari,1:48.044
23,20,Anthony Davidson,Super Aguri Honda,1:48.199
21,21,Sakon Yamamoto,Spyker Ferrari,1:49.577
3,22,Giancarlo Fisichella,Renault,1:46.603
