,Position,Driver,Car,Time
6,1,Nico Rosberg,Mercedes,2:05.591
44,2,Lewis Hamilton,Mercedes,2:05.819
1,3,Sebastian Vettel,Red Bull Racing Renault,2:07.717
14,4,Fernando Alonso,Ferrari,2:07.786
3,5,Daniel Ricciardo,Red Bull Racing Renault,2:07.911
77,6,Valtteri Bottas,Williams Mercedes,2:08.049
20,7,Kevin Magnussen,McLaren Mercedes,2:08.679
7,8,Kimi Räikkönen,Ferrari,2:08.780
19,9,Felipe Massa,Williams Mercedes,2:09.178
22,10,Jenson Button,McLaren Mercedes,2:09.776
26,11,Daniil Kvyat,STR Renault,2:09.377
25,12,Jean-Eric Vergne,STR Renault,2:09.805
11,13,Sergio Perez,Force India Mercedes,2:10.084
99,14,Adrian Sutil,Sauber Ferrari,2:10.238
8,15,Romain Grosjean,Lotus Renault,2:11.087
17,16,Jules Bianchi,Marussia Ferrari,2:12.470
13,17,Pastor Maldonado,Lotus Renault,2:11.261
27,18,Nico Hulkenberg,Force India Mercedes,2:11.267
4,19,Max Chilton,Marussia Ferrari,2:12.566
21,20,Esteban Gutierrez ,Sauber Ferrari,2:13.414
45,21,Andre Lotterer,Caterham Renault,2:13.469
9,22,Marcus Ericsson,Caterham Renault,2:14.438
