,Position,Driver,Car,Time
5,1,Michael Schumacher,Ferrari,1:10.832
6,2,Felipe Massa,Ferrari,1:11.435
2,3,Giancarlo Fisichella,Renault,1:11.920
11,4,Rubens Barrichello,Honda,1:12.109
1,5,Fernando Alonso,Renault,1:12.449
17,6,Jacques Villeneuve,Sauber BMW,1:12.479
12,7,Jenson Button,Honda,1:12.523
7,8,Ralf Schumacher,Toyota,1:12.795
3,9,Kimi Räikkönen,McLaren Mercedes,1:13.174
16,10,Nick Heidfeld,Sauber BMW,1:15.280
4,11,Juan Pablo Montoya,McLaren Mercedes,1:12.150
9,12,Mark Webber,Williams Cosworth,1:12.292
21,13,Scott Speed,STR Cosworth,1:12.792
19,14,Christijan Albers,MF1 Toyota,1:12.854
18,15,Tiago Monteiro,MF1 Toyota,1:12.864
15,16,Christian Klien,RBR Ferrari,1:12.925
14,17,David Coulthard,RBR Ferrari,1:13.180
22,18,Takuma Sato,Super Aguri Honda,1:13.496
23,19,Franck Montagny,Super Aguri Honda,1:16.036
20,20,Vitantonio Liuzzi,STR Cosworth,1:14.041
10,21,Nico Rosberg,Williams Cosworth,
