,Position,Driver,Car,Time
7,1,Graham Hill,BRM,3:54.100
18,2,Dan Gurney,Lotus Climax,3:55.000
10,3,Willy Mairesse,Ferrari,3:55.300
15,4,Tony Maggs,Cooper Climax,3:56.000
14,5,Bruce McLaren,Cooper Climax,3:56.200
17,6,Jack Brabham,Lotus Climax,3:56.600
4,7,Innes Ireland,Lotus BRM,3:56.900
1,8,Jim Clark,Lotus Climax,3:57.100
8,9,Richie Ginther,BRM,3:57.600
9,10,John Surtees,Ferrari,3:57.900
2,11,Trevor  Taylor ,Lotus Climax,3:58.100
5,12,Jim  Hall ,Lotus BRM,4:00.100
12,13,Jo Bonnier,Cooper Climax,4:00.100
28,14,Jo Siffert,Lotus BRM,4:02.300
21,15,Chris Amon,Lola Climax,4:04.900
22,16,Lucien Bianchi,Lola Climax,4:06.500
26,17,Phil Hill,ATS,4:06.700
29,18,Carel Godin de Beaufort ,Porsche,4:14.600
24,19,Tony  Settember ,Scirocco BRM,4:25.200
27,20,Giancarlo Baghetti,ATS,4:33.600
