,Position,Driver,Car,Time
1,1,Michael Schumacher,Ferrari,1:43.726
4,2,Kimi Räikkönen,McLaren Mercedes,1:44.150
2,3,Rubens Barrichello,Ferrari,1:44.335
5,4,Ralf Schumacher,Williams BMW,1:44.348
6,5,Juan Pablo Montoya,Williams BMW,1:44.634
3,6,David Coulthard,McLaren Mercedes,1:44.759
14,7,Jarno Trulli,Renault,1:45.386
16,8,Eddie Irvine,Jaguar Cosworth,1:45.865
24,9,Mika Salo,Toyota,1:45.880
15,10,Jenson Button,Renault,1:45.972
17,11,Pedro de la Rosa,Jaguar Cosworth,1:46.056
11,12,Jacques Villeneuve,BAR Honda,1:46.403
25,13,Allan McNish,Toyota,1:46.485
9,14,Giancarlo Fisichella,Jordan Honda,1:46.508
12,15,Olivier Panis,BAR Honda,1:46.553
10,16,Takuma Sato,Jordan Honda,1:46.875
8,17,Felipe Massa,Sauber Petronas,1:46.896
7,18,Nick Heidfeld,Sauber Petronas,1:47.272
23,19,Mark Webber,Minardi Asiatech,1:47.562
22,20,Anthony Davidson,Minardi Asiatech,1:48.170
