,Position,Driver,Car,Time
1,1,Sebastian Vettel,Red Bull Racing Renault,1:13.784
4,2,Lewis Hamilton,McLaren Mercedes,1:14.087
5,3,Fernando Alonso,Ferrari,1:14.151
2,4,Mark Webber,Red Bull Racing Renault,1:14.346
8,5,Nico Rosberg,Mercedes,1:14.411
6,6,Felipe Massa,Ferrari,1:14.465
10,7,Romain Grosjean,Lotus Renault,1:14.645
11,8,Paul di Resta,Force India Mercedes,1:14.705
7,9,Michael Schumacher,Mercedes,1:14.812
3,10,Jenson Button,McLaren Mercedes,1:15.182
14,11,Kamui Kobayashi,Sauber Ferrari,1:14.688
9,12,Kimi Räikkönen,Lotus Renault,1:14.734
12,13,Nico Hulkenberg,Force India Mercedes,1:14.748
16,14,Daniel Ricciardo,STR Ferrari,1:15.078
15,15,Sergio Perez,Sauber Ferrari,1:15.156
19,16,Bruno Senna,Williams Renault,1:15.170
18,17,Pastor Maldonado,Williams Renault,1:15.231
20,18,Heikki Kovalainen,Caterham Renault,1:16.263
21,19,Vitaly Petrov,Caterham Renault,1:16.482
17,20,Jean-Eric Vergne,STR Ferrari,1:16.602
22,21,Pedro de la Rosa,HRT Cosworth,1:17.492
24,22,Timo Glock,Marussia Cosworth,1:17.901
25,23,Charles Pic,Marussia Cosworth,1:18.255
23,24,Narain Karthikeyan,HRT Cosworth,1:18.330
