,Position,Driver,Car,Time
2,1,Carlos Reutemann,Williams Ford,1:22.280
5,2,Nelson Piquet,Brabham Ford,1:23.130
28,3,Didier Pironi,Ferrari,1:23.470
29,4,Riccardo Patrese,Arrows Ford,1:23.670
7,5,John Watson,McLaren Ford,1:23.730
1,6,Alan  Jones,Williams Ford,1:23.820
27,7,Gilles Villeneuve,Ferrari,1:23.940
3,8,Eddie  Cheever,Tyrrell Ford,1:24.380
26,9,Jacques Laffite,Ligier Matra,1:24.410
12,10,Nigel Mansell,Lotus Ford,1:24.440
20,11,Keke Rosberg,Fittipaldi Ford,1:24.460
15,12,Alain Prost,Renault,1:24.630
30,13,Siegfried Stohr,Arrows Ford,1:24.660
11,14,Elio de Angelis,Lotus Ford,1:24.960
14,15,Marc Surer,Ensign Ford,1:25.190
25,16,Jean-Pierre Jabouille,Ligier Matra,1:25.280
23,17,Bruno Giacomelli,Alfa Romeo,1:25.310
22,18,Mario Andretti,Alfa Romeo,1:25.560
4,19,Michele Alboreto,Tyrrell Ford,1:25.910
21,20,Chico Serra,Fittipaldi Ford,1:25.930
6,21,Hector Rebaque,Brabham Ford,1:26.520
32,22,Beppe Gabbiani,Osella Hart,1:26.690
8,23,Andrea de Cesaris,McLaren Ford,1:26.950
31,24,Piercarlo Ghinzani,Osella Hart,1:27.480
