,Position,Driver,Car,Time
30,1,Stirling Moss,Cooper Climax,1:39.600
46,2,Jean Behra,Ferrari,1:40.000
24,3,Jack Brabham,Cooper Climax,1:40.100
50,4,Tony Brooks,Ferrari,1:41.000
48,5,Phil Hill,Ferrari,1:41.300
32,6,Maurice  Trintignant,Cooper Climax,1:41.700
18,7,Jo Bonnier,BRM,1:42.300
38,8,Roy Salvadori,Cooper Climax,1:42.400
16,9,Harry Schell,BRM,1:43.000
20,10,Ron Flockhart,BRM,1:43.100
26,11,Masten Gregory,Cooper Climax,1:43.200
6,12,Wolfgang von Trips,Porsche,1:43.800
22,13,Bruce McLaren,Cooper Climax,1:43.900
40,14,Graham Hill,Lotus Climax,1:43.900
52,15,Cliff Allison,Ferrari,1:44.400
44,16,Bruce  Halford ,Lotus Climax,1:44.800
