,Position,Driver,Car,Time
4,1,Lewis Hamilton,McLaren Mercedes,1:12.458
3,2,Jenson Button,McLaren Mercedes,1:12.513
2,3,Mark Webber,Red Bull Racing Renault,1:12.581
1,4,Sebastian Vettel,Red Bull Racing Renault,1:12.760
6,5,Felipe Massa,Ferrari,1:12.987
12,6,Nico Hulkenberg,Force India Mercedes,1:13.206
5,7,Fernando Alonso,Ferrari,1:13.253
9,8,Kimi Räikkönen,Lotus Renault,1:13.298
8,9,Nico Rosberg,Mercedes,1:13.489
11,10,Paul di Resta,Force India Mercedes,1:14.121
19,11,Bruno Senna,Williams Renault,1:14.219
15,12,Sergio Perez,Sauber Ferrari,1:14.234
7,13,Michael Schumacher,Mercedes,1:14.334
14,14,Kamui Kobayashi,Sauber Ferrari,1:14.380
16,15,Daniel Ricciardo,STR Ferrari,1:14.574
18,16,Pastor Maldonado,Williams Renault,1:13.174
17,17,Jean-Eric Vergne,STR Ferrari,1:14.619
10,18,Romain Grosjean,Lotus Renault,1:16.967
21,19,Vitaly Petrov,Caterham Renault,1:17.073
20,20,Heikki Kovalainen,Caterham Renault,1:17.086
24,21,Timo Glock,Marussia Cosworth,1:17.508
25,22,Charles Pic,Marussia Cosworth,1:18.104
23,23,Narain Karthikeyan,HRT Cosworth,1:19.576
22,24,Pedro de la Rosa,HRT Cosworth,1:19.699
