,Position,Driver,Car,Time
16,1,Charles Leclerc,Ferrari,1:11.376
55,2,Carlos Sainz,Ferrari,1:11.601
11,3,Sergio Perez,Red Bull Racing RBPT,1:11.629
1,4,Max Verstappen,Red Bull Racing RBPT,1:11.666
4,5,Lando Norris,McLaren Mercedes,1:11.849
63,6,George Russell,Mercedes,1:12.112
14,7,Fernando Alonso,Alpine Renault,1:12.247
44,8,Lewis Hamilton,Mercedes,1:12.560
5,9,Sebastian Vettel,Aston Martin Aramco Mercedes,1:12.732
31,10,Esteban Ocon,Alpine Renault,1:13.047
22,11,Yuki Tsunoda,AlphaTauri RBPT,1:12.797
77,12,Valtteri Bottas,Alfa Romeo Ferrari,1:12.909
20,13,Kevin Magnussen,Haas Ferrari,1:12.921
3,14,Daniel Ricciardo,McLaren Mercedes,1:12.964
47,15,Mick Schumacher,Haas Ferrari,1:13.081
23,16,Alexander Albon,Williams Mercedes,1:13.611
10,17,Pierre Gasly,AlphaTauri RBPT,1:13.660
18,18,Lance Stroll,Aston Martin Aramco Mercedes,1:13.678
6,19,Nicholas Latifi,Williams Mercedes,1:14.403
24,20,Guanyu Zhou,Alfa Romeo Ferrari,1:15.606
