,Position,Driver,Car,Time
16,1,Mike Hawthorn,Ferrari,3:57.100
18,2,Luigi Musso,Ferrari,3:57.500
2,3,Stirling Moss,Vanwall,3:57.600
14,4,Peter Collins,Ferrari,3:57.700
4,5,Tony Brooks,Vanwall,3:59.100
20,6,Olivier  Gendebien,Ferrari,3:59.300
10,7,Harry Schell,BRM,4:04.500
22,8,Jack Brabham,Cooper Climax,4:05.100
30,9,Masten Gregory,Maserati,4:05.400
8,10,Jean Behra,BRM,4:06.200
6,11,Stuart  Lewis-Evans ,Vanwall,4:07.200
40,12,Cliff Allison,Lotus Climax,4:07.700
24,13,Roy Salvadori,Cooper Climax,4:15.600
36,14,Jo Bonnier,Maserati,4:15.700
42,15,Graham Hill,Lotus Climax,4:17.900
28,16,Maurice  Trintignant,Maserati,4:21.700
32,17,Wolfgang Seidel,Maserati,4:21.900
38,18,Paco  Godia,Maserati,4:24.500
26,19,Maria Teresa de Filippis ,Maserati,4:31.000
