,Position,Driver,Car,Time
44,1,Lewis Hamilton,Mercedes,1:10.736
6,2,Nico Rosberg,Mercedes,1:10.838
7,3,Kimi Räikkönen,Ferrari,1:11.404
33,4,Max Verstappen,Red Bull Racing TAG Heuer,1:11.485
5,5,Sebastian Vettel,Ferrari,1:11.495
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,1:11.540
8,7,Romain Grosjean,Haas Ferrari,1:11.937
27,8,Nico Hulkenberg,Force India Mercedes,1:12.104
11,9,Sergio Perez,Force India Mercedes,1:12.165
14,10,Fernando Alonso,McLaren Honda,1:12.266
77,11,Valtteri Bottas,Williams Mercedes,1:12.420
21,12,Esteban Gutierrez ,Haas Ferrari,1:12.431
19,13,Felipe Massa,Williams Mercedes,1:12.521
26,14,Daniil Kvyat,Toro Rosso Ferrari,1:12.726
55,15,Carlos Sainz,Toro Rosso Ferrari,1:12.920
30,16,Jolyon Palmer,Renault,1:13.258
22,17,Jenson Button,McLaren Honda,1:13.276
20,18,Kevin Magnussen,Renault,1:13.410
94,19,Pascal Wehrlein,MRT Mercedes,1:13.427
9,20,Marcus Ericsson,Sauber Ferrari,1:13.623
12,21,Felipe Nasr,Sauber Ferrari,1:13.681
31,22,Esteban Ocon,MRT Mercedes,1:13.432
