,Position,Driver,Car,Time
6,1,Nico Rosberg,Mercedes,1:11.282
44,2,Lewis Hamilton,Mercedes,1:11.360
5,3,Sebastian Vettel,Ferrari,1:11.804
7,4,Kimi Räikkönen,Ferrari,1:12.144
27,5,Nico Hulkenberg,Force India Mercedes,1:12.265
26,6,Daniil Kvyat,Red Bull Racing Renault,1:12.322
77,7,Valtteri Bottas,Williams Mercedes,1:12.085
19,8,Felipe Massa,Williams Mercedes,1:12.415
33,9,Max Verstappen,STR Renault,1:12.739
55,10,Carlos Sainz,STR Renault,1:13.045
11,11,Sergio Perez,Force India Mercedes,1:13.147
9,12,Marcus Ericsson,Sauber Ferrari,1:13.233
12,13,Felipe Nasr,Sauber Ferrari,1:12.989
8,14,Romain Grosjean,Lotus Mercedes,1:13.913
13,15,Pastor Maldonado,Lotus Mercedes,1:13.385
22,16,Jenson Button,McLaren Honda,1:13.425
53,17,Alexander Rossi,Marussia Ferrari,1:16.151
28,18,Will Stevens,Marussia Ferrari,1:16.283
3,19,Daniel Ricciardo,Red Bull Racing Renault,1:12.417
14,20,Fernando Alonso,McLaren Honda,
