,Position,Driver,Car,Time
3,1,Michael Schumacher,Ferrari,1:19.298
1,2,Mika Hakkinen,McLaren Mercedes,1:19.327
4,3,Eddie Irvine,Ferrari,1:19.440
2,4,David Coulthard,McLaren Mercedes,1:19.729
16,5,Rubens Barrichello,Stewart Ford,1:19.930
8,6,Heinz-Harald Frentzen,Jordan Mugen Honda,1:20.158
9,7,Giancarlo Fisichella,Benetton Playlife,1:20.378
11,8,Jean Alesi,Sauber Petronas,1:20.459
19,9,Jarno Trulli,Prost Peugeot,1:20.557
17,10,Johnny Herbert,Stewart Ford,1:20.829
10,11,Alexander Wurz,Benetton Playlife,1:21.000
5,12,Alessandro Zanardi,Williams Supertec,1:21.076
6,13,Ralf Schumacher,Williams Supertec,1:21.081
7,14,Damon Hill,Jordan Mugen Honda,1:21.094
18,15,Olivier Panis,Prost Peugeot,1:21.252
22,16,Jacques Villeneuve,BAR Supertec,1:21.302
23,17,Ricardo Zonta,BAR Supertec,1:21.467
12,18,Pedro Diniz,Sauber Petronas,1:21.571
15,19,Toranosuke Takagi,Arrows,1:21.693
14,20,Pedro de la Rosa,Arrows,1:22.613
20,21,Luca Badoer,Minardi Ford,1:22.808
21,22,Marc Gene,Minardi Ford,1:23.387
