,Position,Driver,Car,Time
5,1,Nigel Mansell,Williams Honda,1:52.026
6,2,Nelson Piquet,Williams Honda,1:53.416
12,3,Ayrton Senna,Lotus Honda,1:53.426
28,4,Gerhard Berger,Ferrari,1:53.451
27,5,Michele Alboreto,Ferrari,1:53.511
1,6,Alain Prost,McLaren TAG,1:54.186
20,7,Thierry Boutsen,Benetton Ford,1:54.300
7,8,Riccardo Patrese,Brabham BMW,1:55.064
19,9,Teo Fabi,Benetton Ford,1:55.339
2,10,Stefan Johansson,McLaren TAG,1:55.781
18,11,Eddie  Cheever,Arrows Megatron,1:55.899
17,12,Derek Warwick,Arrows Megatron,1:56.359
8,13,Andrea de Cesaris,Brabham BMW,1:57.101
24,14,Alessandro Nannini,Minardi Motori Moderni,1:58.132
11,15,Satoru Nakajima,Lotus Honda,1:58.649
25,16,Rene Arnoux,Ligier Megatron,1:59.117
26,17,Piercarlo Ghinzani,Ligier Megatron,1:59.291
9,18,Martin Brundle,Zakspeed,2:00.433
23,19,Adrian Campos,Minardi Motori Moderni,2:00.763
10,20,Christian Danner,Zakspeed,2:01.072
16,21,Ivan Capelli,March Ford,2:02.036
30,22,Philippe Alliot,Lola Ford,2:02.347
4,23,Philippe Streiff,Tyrrell Ford,2:03.098
3,24,Jonathan  Palmer,Tyrrell Ford,2:04.677
14,25,Pascal Fabre,AGS Ford,2:07.361
21,26,Alex Caffi,Osella Alfa Romeo,2:12.086
