,Position,Driver,Car,Time
1,1,Sebastian Vettel,Red Bull Racing Renault,1:48.298
3,2,Lewis Hamilton,McLaren Mercedes,1:48.730
2,3,Mark Webber,Red Bull Racing Renault,1:49.376
6,4,Felipe Massa,Ferrari,1:50.256
8,5,Nico Rosberg,Mercedes,1:50.552
19,6,Jaime Alguersuari,STR Ferrari,1:50.773
9,7,Bruno Senna,Renault,1:51.121
5,8,Fernando Alonso,Ferrari,1:51.251
17,9,Sergio Perez,Sauber Ferrari,1:51.374
10,10,Vitaly Petrov,Renault,1:52.303
18,11,Sebastien Buemi,STR Ferrari,2:04.692
16,12,Kamui Kobayashi,Sauber Ferrari,2:04.757
4,13,Jenson Button,McLaren Mercedes,2:05.150
11,14,Rubens Barrichello,Williams Cosworth,2:07.349
14,15,Adrian Sutil,Force India Mercedes,2:07.777
20,16,Heikki Kovalainen,Lotus Renault,2:08.354
15,17,Paul di Resta,Force India Mercedes,2:07.758
21,18,Jarno Trulli,Lotus Renault,2:08.773
24,19,Timo Glock,Virgin Cosworth,2:09.566
25,20,Jerome d'Ambrosio,Virgin Cosworth,2:11.601
12,21,Pastor Maldonado,Williams Cosworth,2:08.106
23,22,Vitantonio Liuzzi,HRT Cosworth,2:11.616
22,23,Daniel Ricciardo,HRT Cosworth,2:13.077
7,24,Michael Schumacher,Mercedes,
