,Position,Driver,Car,Time
1,1,Michael Schumacher,Ferrari,1:11.708
5,2,Ralf Schumacher,Williams BMW,1:11.986
6,3,Juan Pablo Montoya,Williams BMW,1:12.252
3,4,Mika Hakkinen,McLaren Mercedes,1:12.309
2,5,Rubens Barrichello,Ferrari,1:12.327
16,6,Nick Heidfeld,Sauber Petronas,1:12.434
4,7,David Coulthard,McLaren Mercedes,1:12.500
11,8,Jarno Trulli,Jordan Honda,1:12.605
12,9,Jean Alesi,Jordan Honda,1:12.607
8,10,Jenson Button,Benetton Renault,1:12.805
17,11,Kimi Räikkönen,Sauber Petronas,1:12.881
7,12,Giancarlo Fisichella,Benetton Renault,1:12.942
9,13,Olivier Panis,BAR Honda,1:13.122
18,14,Eddie Irvine,Jaguar Cosworth,1:13.189
22,15,Heinz-Harald Frentzen,Prost Acer,1:13.281
19,16,Pedro de la Rosa,Jaguar Cosworth,1:13.679
21,17,Fernando Alonso,Minardi European,1:13.991
10,18,Jacques Villeneuve,BAR Honda,1:14.012
15,19,Enrique Bernoldi,Arrows Asiatech,1:14.129
14,20,Jos Verstappen,Arrows Asiatech,1:14.138
23,21,Tomas Enge,Prost Acer,1:14.185
20,22,Alex Yoong,Minardi European,1:15.247
