,Position,Driver,Car,Time
22,1,Chris Amon,Ferrari,3:28.600
7,2,Jackie Stewart,Matra Ford,3:32.300
23,3,Jacky Ickx,Ferrari,3:34.300
20,4,John Surtees,Honda,3:35.000
6,5,Denny Hulme,McLaren Ford,3:35.400
5,6,Bruce McLaren,McLaren Ford,3:37.100
14,7,Piers   Courage,BRM,3:37.200
11,8,Pedro Rodriguez,BRM,3:37.800
3,9,Jo Siffert,Cooper Maserati,3:39.000
16,10,Brian   Redman,Cooper BRM,3:41.400
12,11,Richard Attwood,BRM,3:45.200
15,12,Lucien Bianchi,Cooper BRM,3:45.900
10,13,Jean-Pierre Beltoise,Matra Ford,3:52.900
1,14,Graham Hill,Lotus Ford,4:06.100
2,15,Jackie Oliver,Lotus Ford,4:30.800
17,16,Jo Bonnier,Honda,4:34.300
19,17,Jochen Rindt,Brabham Climax,4:46.700
18,18,Jack Brabham,Brabham Climax,
