,Position,Driver,Car,Time
2,1,Lewis Hamilton,McLaren Mercedes,1:15.707
1,2,Fernando Alonso,McLaren Mercedes,1:16.163
9,3,Nick Heidfeld,Sauber BMW,1:16.266
6,4,Kimi Räikkönen,Ferrari,1:16.411
5,5,Felipe Massa,Ferrari,1:16.570
15,6,Mark Webber,Red Bull Renault,1:16.913
16,7,Nico Rosberg,Williams Toyota,1:16.919
10,8,Robert Kubica,Sauber BMW,1:16.993
3,9,Giancarlo Fisichella,Renault,1:17.229
12,10,Jarno Trulli,Toyota,1:17.747
22,11,Takuma Sato,Super Aguri Honda,1:16.743
18,12,Vitantonio Liuzzi,STR Ferrari,1:16.760
8,13,Rubens Barrichello,Honda,1:17.116
14,14,David Coulthard,Red Bull Renault,1:17.304
7,15,Jenson Button,Honda,1:17.541
19,16,Scott Speed,STR Ferrari,1:17.571
23,17,Anthony Davidson,Super Aguri Honda,1:17.542
11,18,Ralf Schumacher,Toyota,1:17.634
17,19,Alexander Wurz,Williams Toyota,1:18.089
20,20,Adrian Sutil,Spyker Ferrari,1:18.536
21,21,Christijan Albers,Spyker Ferrari,1:19.196
4,22,Heikki Kovalainen,Renault,1:17.806
