,Position,Driver,Car,Time
1,1,Mika Hakkinen,McLaren Mercedes,1:16.568
2,2,David Coulthard,McLaren Mercedes,1:16.715
16,3,Rubens Barrichello,Stewart Ford,1:17.305
3,4,Michael Schumacher,Ferrari,1:17.578
9,5,Giancarlo Fisichella,Benetton Playlife,1:17.810
4,6,Eddie Irvine,Ferrari,1:17.843
7,7,Damon Hill,Jordan Mugen Honda,1:17.884
8,8,Heinz-Harald Frentzen,Jordan Mugen Honda,1:17.902
10,9,Alexander Wurz,Benetton Playlife,1:18.334
17,10,Johnny Herbert,Stewart Ford,1:18.374
6,11,Ralf Schumacher,Williams Supertec,1:18.506
18,12,Olivier Panis,Prost Peugeot,1:18.636
19,13,Jarno Trulli,Prost Peugeot,1:18.684
11,14,Jean Alesi,Sauber Petronas,1:18.716
12,15,Pedro Diniz,Sauber Petronas,1:19.194
5,16,Alessandro Zanardi,Williams Supertec,1:19.452
20,17,Stephane Sarrazin,Minardi Ford,1:20.016
14,18,Pedro de la Rosa,Arrows,1:20.075
15,19,Toranosuke Takagi,Arrows,1:20.096
21,20,Marc Gene,Minardi Ford,1:20.710
22,21,Jacques Villeneuve,BAR Supertec,
