,Position,Driver,Car,Time
3,1,Jim Clark,Lotus Climax,1:22.400
4,2,Graham Hill,Lotus Climax,1:22.700
2,3,Denny Hulme,Brabham Repco,1:23.200
20,4,Chris Amon,Ferrari,1:23.300
10,5,Dan Gurney,Eagle Climax,1:23.400
19,6,Bruce McLaren,McLaren BRM,1:23.500
1,7,Jack Brabham,Brabham Repco,1:24.700
71,8,Jochen Rindt,Cooper Maserati,1:24.900
15,9,Jackie Stewart,BRM,1:25.400
16,10,Mike Spence,BRM,1:25.800
17,11,Chris   Irwin,Lotus BRM,1:26.000
12,12,David   Hobbs,BRM,1:26.200
8,13,Richard Attwood,Cooper Maserati,1:27.100
9,14,Jo Bonnier,Cooper Maserati,1:27.300
11,15,Al  Pease ,Eagle Climax,1:30.100
5,16,Eppie   Wietzes,Lotus Climax,1:30.800
6,17,Mike  Fisher ,Lotus BRM,1:31.900
