,Position,Driver,Car,Laps,Time,Points
4,1,Rubens Barrichello,Ferrari,45,1:25:34.418,10
1,2,Mika Hakkinen,McLaren Mercedes,45,+7.452s,6
2,3,David Coulthard,McLaren Mercedes,45,+21.168s,4
10,4,Jenson Button,Williams BMW,45,+22.685s,3
17,5,Mika Salo,Sauber Petronas,45,+27.112s,2
18,6,Pedro de la Rosa,Arrows Supertec,45,+29.079s,1
9,7,Ralf Schumacher,Williams BMW,45,+30.897s,0
22,8,Jacques Villeneuve,BAR Honda,45,+47.537s,0
6,9,Jarno Trulli,Jordan Mugen Honda,45,+50.901s,0
7,10,Eddie Irvine,Jaguar Cosworth,45,+79.664s,0
21,11,Gaston Mazzacane,Minardi Fondmetal,45,+89.504s,0
15,12,Nick Heidfeld,Prost Peugeot,40,DNF,0
5,NC,Heinz-Harald Frentzen,Jordan Mugen Honda,39,DNF,0
19,NC,Jos Verstappen,Arrows Supertec,39,DNF,0
23,NC,Ricardo Zonta,BAR Honda,37,DNF,0
20,NC,Marc Gene,Minardi Fondmetal,33,DNF,0
12,NC,Alexander Wurz,Benetton Playlife,31,DNF,0
16,NC,Pedro Diniz,Sauber Petronas,29,DNF,0
14,NC,Jean Alesi,Prost Peugeot,29,DNF,0
8,NC,Johnny Herbert,Jaguar Cosworth,12,DNF,0
3,NC,Michael Schumacher,Ferrari,0,DNF,0
11,NC,Giancarlo Fisichella,Benetton Playlife,0,DNF,0
