,Position,Driver,Car,Time
3,1,Graham Hill,BRM,1:32.500
1,2,Jack Brabham,Brabham Climax,1:32.800
4,3,Jackie Stewart,BRM,1:32.900
17,4,Lorenzo Bandini,Ferrari,1:33.000
18,5,John Surtees,Ferrari,1:33.200
15,6,Richard Attwood,Lotus BRM,1:33.900
7,7,Bruce McLaren,Cooper Climax,1:34.300
2,8,Denny Hulme,Brabham Climax,1:34.500
9,9,Bob Anderson,Lotus Climax,1:35.500
14,10,Jo Siffert,Brabham Climax,1:36.000
11,11,Frank Gardner,Brabham Ford,1:36.000
16,12,Mike Hailwood,Lotus BRM,1:36.500
12,13,Jo Bonnier,Brabham Climax,1:36.500
10,14,Paul Hawkins,Lotus Climax,1:37.000
19,15,Ronnie Bucknum,Honda,1:37.000
20,16,Richie Ginther,Honda,1:39.700
