,Position,Driver,Car,Time
1,1,James Hunt,McLaren Ford,2:30.110
12,2,Carlos Reutemann,Ferrari,2:30.180
5,3,Mario Andretti,Lotus Ford,2:30.350
2,4,Jochen Mass,McLaren Ford,2:30.360
8,5,Carlos Pace,Brabham Alfa Romeo,2:30.570
4,6,Patrick Depailler,Tyrrell Ford,2:30.690
7,7,John Watson,Brabham Alfa Romeo,2:31.090
3,8,Ronnie Peterson,Tyrrell Ford,2:31.630
22,9,Clay Regazzoni,Ensign Ford,2:31.690
6,10,Gunnar Nilsson,Lotus Ford,2:32.140
19,11,Vittorio Brambilla,Surtees Ford,2:32.190
16,12,Tom Pryce,Shadow Ford,2:32.220
11,13,Niki Lauda,Ferrari,2:32.370
26,14,Jacques Laffite,Ligier Matra,2:32.430
20,15,Jody Scheckter,Wolf Ford,2:32.810
28,16,Emerson Fittipaldi,Fittipaldi Ford,2:32.940
10,17,Ian Scheckter,March Ford,2:33.460
17,18,Renzo Zorzi,Shadow Ford,2:34.620
29,19,Ingo Hoffman,Fittipaldi Ford,2:35.570
18,20,Hans Binder,Surtees Ford,2:35.790
9,21,Alex Ribeiro,March Ford,2:36.190
14,22,Larry Perkins,BRM,2:42.220
