,Position,Driver,Car,Time
8,1,Jim Clark,Lotus Climax,1:15.800
5,2,Richie Ginther,BRM,1:16.600
4,3,Graham Hill,BRM,1:16.700
10,4,Dan Gurney,Porsche,1:16.900
17,5,Jack Brabham,Lotus Climax,1:16.900
21,6,Bruce McLaren,Cooper Climax,1:17.300
16,7,Masten Gregory,Lotus BRM,1:17.900
9,8,Trevor  Taylor ,Lotus Climax,1:18.000
11,9,Jo Bonnier,Porsche,1:19.000
22,10,Tony Maggs,Cooper Climax,1:19.700
23,11,Timmy Mayer ,Cooper Climax,1:20.700
14,12,Roger  Penske ,Lotus Climax,1:21.300
12,13,Carel Godin de Beaufort ,Porsche,1:21.800
24,14,Hap  Sharp ,Cooper Climax,1:22.400
15,15,Innes Ireland,Lotus BRM,1:24.000
26,16,Rob  Schroeder ,Lotus Climax,1:24.000
6,17,Maurice  Trintignant,Lotus Climax,1:25.800
18,18,John Surtees,Lola Climax,1:29.200
