,Position,Driver,Car,Time
1,1,Michael Schumacher,Benetton Renault,1:27.661
5,2,Damon Hill,Williams Renault,1:28.039
6,3,David Coulthard,Williams Renault,1:28.091
28,4,Gerhard Berger,Ferrari,1:28.189
27,5,Jean Alesi,Ferrari,1:28.474
2,6,Johnny Herbert,Benetton Renault,1:28.498
8,7,Mika Hakkinen,McLaren Mercedes,1:28.910
15,8,Eddie Irvine,Jordan Peugeot,1:29.021
14,9,Rubens Barrichello,Jordan Peugeot,1:29.171
7,10,Mark Blundell,McLaren Mercedes,1:29.641
26,11,Olivier Panis,Ligier Mugen Honda,1:29.809
30,12,Heinz-Harald Frentzen,Sauber Ford,1:30.017
9,13,Gianni Morbidelli,Footwork Hart,1:30.159
25,14,Martin Brundle,Ligier Mugen Honda,1:30.255
4,15,Mika Salo,Tyrrell Yamaha,1:30.657
3,16,Ukyo Katayama,Tyrrell Yamaha,1:31.382
23,17,Pierluigi Martini,Minardi Ford,1:31.445
29,18,Jean-Christophe Boullion,Sauber Ford,1:31.838
24,19,Luca Badoer,Minardi Ford,1:31.853
16,20,Bertrand Gachot,Pacific Ilmor,1:32.841
17,21,Andrea Montermini,Pacific Ilmor,1:32.894
10,22,Taki Inoue,Footwork Hart,1:32.995
22,23,Roberto Moreno,Forti Ford,1:34.000
21,24,Pedro Diniz,Forti Ford,1:34.982
