,Position,Driver,Car,Time
34,1,Juan Manuel Fangio,Alfa Romeo,1:50.200
32,2,Nino Farina,Alfa Romeo,1:52.800
2,3,Jose Froilan Gonzalez,Maserati,1:53.700
14,4,Philippe  Etancelin,Talbot-Lago,1:54.100
36,5,Luigi Fagioli,Alfa Romeo,1:54.200
38,6,Luigi  Villoresi,Ferrari,1:52.300
40,7,Alberto Ascari,Ferrari,1:53.800
48,8,Louis  Chiron,Maserati,1:56.300
42,9,Raymond  Sommer,Ferrari,1:56.600
16,10,Louis  Rosier,Talbot-Lago,1:57.700
10,11,Robert  Manzon,Simca-Gordini,2:04.000
52,12,Toulo de Graffenried,Maserati,2:00.700
12,13,Maurice  Trintignant,Simca-Gordini,2:01.400
24,14,Cuth  Harrison,ERA,2:01.600
50,15,Prince Bira,Maserati,2:02.200
26,16,Bob  Gerard,ERA,2:03.400
44,17,Franco  Rol,Maserati,2:04.500
4,18,Alfredo Pián,Maserati,
6,19,Johnny Claes,Talbot-Lago,2:12.000
8,20,Harry Schell,Cooper JAP,
