,Position,Driver,Car,Time
11,1,Jackie Stewart,Tyrrell Ford,3:28.000
20,2,Jochen Rindt,Lotus Ford,3:30.100
10,3,Chris Amon,March Ford,3:30.300
27,4,Jacky Ickx,Ferrari,3:30.700
18,5,Jack Brabham,Brabham Ford,3:31.500
1,6,Pedro Rodriguez,BRM,3:31.600
19,7,Rolf Stommelen,Brabham Ford,3:32.000
28,8,Ignazio  Giunti ,Ferrari,3:32.400
14,9,Ronnie Peterson,March Ford,3:32.800
9,10,Jo Siffert,March Ford,3:32.900
25,11,Jean-Pierre Beltoise,Matra,3:32.900
7,12,Piers   Courage,De Tomaso Ford,3:33.000
21,13,John   Miles,Lotus Ford,3:33.800
2,14,Jackie Oliver,BRM,3:34.200
8,15,Derek Bell,Brabham Ford,3:36.200
23,16,Graham Hill,Lotus Ford,3:37.000
26,17,Henri Pescarolo,Matra,3:37.100
