,Position,Driver,Car,Time
2,1,Ronnie Peterson,Lotus Ford,1:22.460
7,2,Denny Hulme,McLaren Ford,1:23.000
3,3,Jacky Ickx,Ferrari,1:23.100
6,4,Francois  Cevert ,Tyrrell Ford,1:23.220
20,5,Jean-Pierre Beltoise,BRM,1:23.250
5,6,Jackie Stewart,Tyrrell Ford,1:23.280
10,7,Carlos Reutemann,Brabham Ford,1:23.340
24,8,Carlos Pace,Surtees Ford,1:23.340
1,9,Emerson Fittipaldi,Lotus Ford,1:23.440
8,10,Peter   Revson,McLaren Ford,1:23.520
16,11,George  Follmer ,Shadow Ford,1:23.860
19,12,Clay Regazzoni,BRM,1:23.910
23,13,Mike Hailwood,Surtees Ford,1:23.960
21,14,Niki Lauda,BRM,1:24.510
22,15,Chris Amon,Tecno,1:24.790
14,16,Jean-Pierre Jarier,March Ford,1:24.830
26,17,Nanni  Galli ,Iso Marlboro Ford,1:24.890
9,18,Andrea de Adamich ,Brabham Ford,1:25.280
11,19,Wilson Fittipaldi,Brabham Ford,1:25.570
15,20,Mike  Beuttler ,March Ford,1:25.770
25,21,Howden  Ganley ,Iso Marlboro Ford,1:26.680
17,22,Jackie Oliver,Shadow Ford,1:28.120
12,23,Graham Hill,Shadow Ford,1:30.450
