,Position,Driver,Car,Time
7,1,Jackie Stewart,Matra Ford,1:24.600
11,2,Chris Amon,Ferrari,1:25.000
8,3,Jean-Pierre Beltoise,Matra Ford,1:25.400
1,4,Graham Hill,Lotus Ford,1:25.800
9,5,Jo Siffert,Lotus Ford,1:26.000
14,6,John Surtees,BRM,1:26.000
6,7,Jacky Ickx,Brabham Climax,1:26.300
5,8,Jack Brabham,Brabham Climax,1:26.400
16,9,Piers   Courage,Brabham Ford,1:26.400
2,10,Richard Attwood,Lotus Ford,1:26.500
4,11,Bruce McLaren,McLaren Ford,1:26.700
3,12,Denny Hulme,McLaren Ford,1:26.800
15,13,Jackie Oliver,BRM,1:28.400
10,14,Pedro Rodriguez,BRM,1:30.500
17,15,Silvio  Moser ,Brabham Ford,1:30.500
12,16,Vic  Elford ,McLaren Ford,1:32.800
