,Position,Driver,Car,Time
1,1,Sebastian Vettel,Red Bull Racing Renault,1:13.014
5,2,Fernando Alonso,Ferrari,1:13.199
6,3,Felipe Massa,Ferrari,1:13.217
2,4,Mark Webber,Red Bull Racing Renault,1:13.429
3,5,Lewis Hamilton,McLaren Mercedes,1:13.565
8,6,Nico Rosberg,Mercedes,1:13.814
4,7,Jenson Button,McLaren Mercedes,1:13.838
7,8,Michael Schumacher,Mercedes,1:13.864
9,9,Nick Heidfeld,Renault,1:14.062
10,10,Vitaly Petrov,Renault,1:14.085
15,11,Paul di Resta,Force India Mercedes,1:14.752
12,12,Pastor Maldonado,Williams Cosworth,1:15.043
16,13,Kamui Kobayashi,Sauber Ferrari,1:15.285
14,14,Adrian Sutil,Force India Mercedes,1:15.287
18,15,Sebastien Buemi,STR Ferrari,1:15.334
11,16,Rubens Barrichello,Williams Cosworth,1:15.361
17,17,Pedro de la Rosa,Sauber Ferrari,1:15.587
21,18,Jarno Trulli,Lotus Renault,1:16.745
20,19,Heikki Kovalainen,Lotus Renault,1:16.786
23,20,Vitantonio Liuzzi,HRT Cosworth,1:18.424
24,21,Timo Glock,Virgin Cosworth,1:18.537
22,22,Narain Karthikeyan,HRT Cosworth,1:18.574
25,23,Jerome d'Ambrosio,Virgin Cosworth,
